"UMAP_1","UMAP_2","Myeloid_Subtype"
-3.60976022193453,-2.45187561443694,"M1 Macrophages"
-4.9261714787247,-1.92577795914062,"M1 Macrophages"
1.47288829376676,3.48816807338349,"M2 Macrophages"
1.76083761742093,3.83767969676606,"M2 Macrophages"
0.671727958225988,5.34528191157929,"Mast cells"
5.24211484482267,-2.25712101391204,"M2 Macrophages"
1.25379592468717,3.31260879108063,"M2 Macrophages"
-3.0690781445267,-2.15520780018218,"Mast cells"
0.357826772236608,5.05516226359955,"M2 Macrophages"
1.79815703918912,3.59253819057099,"M2 Macrophages"
0.0552942185638172,4.63387329646699,"M2 Macrophages"
6.56967431595304,-2.25059037140258,"Platelets"
-0.689119693732478,5.98226339885346,"M2 Macrophages"
6.03253823807218,-4.63084809711822,"Platelets"
-1.39236183176062,-3.05736749103912,"Mast cells"
1.97151619484403,3.12821967670075,"M2 Macrophages"
-0.67813950488589,4.32298786708466,"M2 Macrophages"
1.4017003207443,1.31463511058442,"M2 Macrophages"
-1.19939416358493,-3.14770142963775,"Mast cells"
1.31208116104581,3.50156791278474,"M2 Macrophages"
1.4210353522537,4.19662268230073,"M2 Macrophages"
-2.65490466067813,-3.62625162533172,"M1 Macrophages"
1.45403391411283,2.62471849986664,"M2 Macrophages"
0.419114890599035,4.83131010600678,"M2 Macrophages"
0.18567246487119,5.08309633800141,"M2 Macrophages"
5.6420944361923,-4.14578740528472,"Platelets"
-0.808794614768245,5.84783012935273,"M2 Macrophages"
0.0799265532729847,3.59236176082245,"M2 Macrophages"
-1.44005134785793,-3.46322004726776,"Mast cells"
-2.58604460666201,-1.54400448730834,"M1 Macrophages"
-2.36538034389041,3.83170254298798,"M2 Macrophages"
-4.38984101722262,-1.81639139583953,"M1 Macrophages"
-1.51926553147159,-3.42331664493926,"Mast cells"
-0.800060448146083,-3.13581364086517,"Mast cells"
-1.37575526247046,-3.24987189701446,"Mast cells"
0.749404016041539,4.20688993999116,"M2 Macrophages"
-3.50967520186923,-4.28995220592864,"M1 Macrophages"
0.0740469126937611,5.01437552043549,"M2 Macrophages"
-1.06653305599711,1.82981498309724,"M2 Macrophages"
1.85672718574979,3.56932146617524,"M2 Macrophages"
-0.645926234221675,-2.72439854076751,"Mast cells"
-2.86746459910891,3.45345695087067,"M2 Macrophages"
6.71593171646573,-1.48497037819274,"Platelets"
-3.86172550628207,-4.16691248348602,"M1 Macrophages"
1.88372808983304,3.63651783534638,"M2 Macrophages"
-0.716164347624995,-3.42222063473113,"Mast cells"
5.39860707809903,-1.80824940136321,"M2 Macrophages"
0.724906745457433,4.67062552043549,"M2 Macrophages"
-0.674749013877131,4.76348288127534,"M2 Macrophages"
-3.33057349631808,-3.08563988140472,"M1 Macrophages"
6.92533570816495,-3.08475344112762,"Platelets"
-0.729697880244471,-3.03780739239105,"M1 Macrophages"
-1.61483005890868,-3.02187530926116,"Mast cells"
0.881714168095372,4.00470573970429,"M2 Macrophages"
-3.25641053626559,-4.38919060161956,"M1 Macrophages"
6.59205609848478,-4.5840474837149,"Platelets"
-1.43996866503976,-3.5318812601889,"M1 Macrophages"
1.26602489044645,0.302550268856207,"M1 Macrophages"
-5.55366199920199,-5.12018411091216,"M2 Macrophages"
-4.09496015021823,-3.99468724659332,"M1 Macrophages"
-4.99318521926425,-2.65483753612884,"M1 Macrophages"
0.463242593312047,3.88620026179902,"M2 Macrophages"
2.00497967293241,2.92891771861664,"M2 Macrophages"
1.88776952316739,3.36276800700776,"M1 Macrophages"
-3.53431766936801,-3.88548891476043,"M1 Macrophages"
2.28929430534818,3.89918406077973,"M1 Macrophages"
-2.77539807269595,-4.06423585346588,"M1 Macrophages"
-2.08691715905688,-2.17728571823486,"M1 Macrophages"
-0.471090254283168,-2.66523425510772,"M1 Macrophages"
-4.47222250411532,-2.17964212826141,"M1 Macrophages"
-3.27082067439578,-3.83538644245513,"M1 Macrophages"
1.83863646080472,3.77868826457612,"M2 Macrophages"
-2.66664701411746,2.00746066638581,"M1 Macrophages"
2.43253404190519,2.27391226359955,"M1 Macrophages"
-4.43054645965121,-3.72870175770172,"M1 Macrophages"
-3.408012566066,-2.72126834324249,"M1 Macrophages"
-1.28058977136634,-2.82110922268279,"Mast cells"
-2.60520595023654,-2.11115770271667,"Mast cells"
-1.04550412008784,-3.58854739597686,"Mast cells"
-1.11764493296168,-0.768159794124445,"M1 Macrophages"
-0.255061802363612,0.0300918049489654,"Neutrophils"
-1.217438575721,-1.22831146648773,"M1 Macrophages"
-4.98457735488436,-2.50048248699554,"M1 Macrophages"
-4.49208920905612,-3.56225578716644,"M1 Macrophages"
-2.54721194217227,-2.964079784664,"M1 Macrophages"
-2.90676277587435,-3.76742236545928,"M1 Macrophages"
-4.01845401237033,-3.40139787128814,"M1 Macrophages"
-0.995197352862574,-2.55256049564727,"M1 Macrophages"
-1.91264119455836,-3.35944693020233,"M1 Macrophages"
-2.6438638539078,-3.73465387752899,"M1 Macrophages"
-1.84909006664775,-2.04750292232879,"M1 Macrophages"
-1.84250294873736,-2.14921955994018,"M1 Macrophages"
-1.91746237585566,-2.9919904940451,"M1 Macrophages"
-3.54963200995944,-4.1863788836325,"M1 Macrophages"
6.61092549850919,-4.02791612079986,"Platelets"
5.40995294144132,-2.10911779335388,"M1 Macrophages"
-1.12547731111071,-2.62033121517547,"M1 Macrophages"
-1.57024755040429,-3.03715388706573,"Mast cells"
-4.30872076461337,-1.01665620735534,"M1 Macrophages"
-0.132473167872645,3.8362315423166,"M2 Macrophages"
-3.59918516585849,-3.07842414310821,"M1 Macrophages"
-4.47912329146884,1.92334134647004,"Classical Monocytes"
-3.42451101253054,-2.87764327457794,"M1 Macrophages"
-2.97634607265017,-3.29518454006561,"M1 Macrophages"
-2.70498996684573,-3.93703191212066,"M1 Macrophages"
5.54695588638761,-4.47045342853912,"Platelets"
-2.36493819663546,-3.24367444446929,"M1 Macrophages"
-2.768883285022,-3.92318527630218,"M1 Macrophages"
-1.93394362638018,-1.66799454620727,"M1 Macrophages"
-4.00080007026217,0.131496442047278,"M2 Macrophages"
-3.4477003187897,-1.86340742042907,"M1 Macrophages"
-4.31352776000521,-2.78610961368926,"M1 Macrophages"
-4.51436704108737,-3.12296478680023,"M1 Macrophages"
2.20369822075345,3.47140629359833,"M1 Macrophages"
-3.01969998786471,-1.99790542057403,"Mast cells"
2.28284865906217,3.95760042735688,"M1 Macrophages"
-4.00317901084445,-2.41470305851348,"M1 Macrophages"
-3.79675954291842,-4.26851003101715,"M1 Macrophages"
-4.88303106734774,-2.5434574358786,"M1 Macrophages"
-4.91622727820895,-2.84288995197662,"M1 Macrophages"
0.242850366139196,-0.768171476634821,"M1 Macrophages"
-3.22631865451358,-2.91791837147125,"M1 Macrophages"
-2.86222511241458,-2.75416009357818,"M1 Macrophages"
-4.15707724998019,-3.38808600834258,"M1 Macrophages"
5.30376369049528,-2.92621247700103,"M1 Macrophages"
5.25888091614225,-4.47269790104278,"Platelets"
-3.10484748790286,-3.26797144344695,"M1 Macrophages"
7.21886140396573,-4.34575121334442,"Platelets"
-3.21729260394595,-1.96803872516998,"M2 Macrophages"
0.149109306835912,4.79323895045868,"M2 Macrophages"
-0.713888284659602,1.10830087730042,"M2 Macrophages"
-0.567325410342433,2.96089465686432,"Neutrophils"
6.98969823410489,-4.30084721973785,"Platelets"
5.19046670486905,-4.32829348972686,"Platelets"
-3.61322372863314,-3.57183329990753,"M1 Macrophages"
0.739267888569616,4.58716566630951,"M2 Macrophages"
7.21185189774015,-3.14705030849822,"Platelets"
6.94010526230314,-3.53120558193572,"Platelets"
-1.63575583407901,4.59820063182465,"M2 Macrophages"
1.2710576682327,3.49370248386017,"M2 Macrophages"
5.0360677867172,-3.80858867100128,"Platelets"
5.40023690750577,-4.55424325397857,"Platelets"
-3.95062893340609,1.5642429120218,"M2 Macrophages"
-4.05460089156649,-3.75754539898284,"M1 Macrophages"
-4.20407837340853,-3.92219941547759,"M1 Macrophages"
4.93631869842985,-3.86541335514434,"Platelets"
-4.60384410331271,-2.09013037613281,"M1 Macrophages"
-3.67004817435763,-4.4940931074942,"M1 Macrophages"
5.76753646423795,-2.9031826727713,"Platelets"
5.95309478332975,-2.88400690487274,"Platelets"
0.267088952564977,2.46090109416596,"M2 Macrophages"
-1.16050773570559,-0.323772939356645,"Neutrophils"
6.02834970047452,-3.65093247822173,"Platelets"
1.07590633919217,2.94559724399201,"M2 Macrophages"
-4.57895725677035,-3.17325441769012,"M1 Macrophages"
0.0462351470229847,1.6667123562967,"M2 Macrophages"
7.11089784195402,-3.50653402737029,"Platelets"
-5.05327576110385,0.894339276043097,"M1 Macrophages"
5.2407305865524,-4.36189739635833,"Platelets"
0.19408995201566,3.86925346919648,"M2 Macrophages"
4.93067580749967,-1.93779842785247,"Platelets"
1.73469811966398,2.36983425685517,"M2 Macrophages"
7.3289783625839,-3.72179429462798,"Platelets"
-3.31057482669375,-3.89491479328521,"M1 Macrophages"
6.7373617320297,-2.20954780510314,"Platelets"
5.04860765030362,-3.53842489651092,"Platelets"
-4.93916886756442,-3.0640382044638,"M1 Macrophages"
-0.996179697013118,0.604227495876471,"M2 Macrophages"
0.826415601277135,0.483351302829901,"M2 Macrophages"
-3.74185245940707,-2.88749616077789,"M1 Macrophages"
-3.20737868258975,-4.21950476101287,"M1 Macrophages"
-3.75865262458346,-0.820725935014566,"M1 Macrophages"
6.25085526993253,-4.67181937626251,"Platelets"
-3.1312803597214,2.0965276486551,"Classical Monocytes"
0.461155596279882,2.51357777186982,"M2 Macrophages"
0.679149213337682,1.86688740321747,"M2 Macrophages"
-5.64817779967806,-5.30889480045684,"M1 Macrophages"
1.18547994186857,2.4872906930124,"M2 Macrophages"
6.30434543182828,-3.88686673572906,"Platelets"
-5.70107239196322,-6.06762378147491,"M1 Macrophages"
6.86056691696622,-3.52040617397674,"Platelets"
5.11056310226896,-4.60633866718658,"Platelets"
-0.834605094886042,-2.69783894947418,"M1 Macrophages"
-2.57463711211703,-3.73819248608001,"M1 Macrophages"
-4.39003580520175,-2.58603494099029,"M1 Macrophages"
-0.81785160014651,0.43030412265412,"M2 Macrophages"
6.45911866714933,-2.72022788456329,"Platelets"
0.874774041676305,1.87913472720734,"M2 Macrophages"
-1.13372814366839,-1.07026247909912,"M1 Macrophages"
-0.783561942076899,3.60047562190644,"M2 Macrophages"
-0.488287028765895,1.47939665385834,"M2 Macrophages"
6.99668389847257,-2.63101642063506,"Platelets"
0.279066744351171,3.53631694385163,"M2 Macrophages"
-3.74531167457125,-4.30001299312957,"M1 Macrophages"
6.81929475357511,-3.87767665317901,"Platelets"
6.28621703674772,-2.8456498854483,"Platelets"
1.91384631683805,1.99591357776276,"M2 Macrophages"
-1.79117256114505,0.71235818931214,"M2 Macrophages"
-2.38090693662188,-2.36229603222259,"M1 Macrophages"
-3.4714686245682,-4.04542629650482,"M1 Macrophages"
1.35283690979459,2.47923357555024,"M2 Macrophages"
6.34013635208585,-4.20557157925018,"Platelets"
0.879809203648351,3.82067091533295,"M2 Macrophages"
6.56765634109952,-2.7737492792929,"Platelets"
-1.25679611871264,2.327424121586,"M2 Macrophages"
0.147773805165075,2.28978331157319,"Neutrophils"
1.76280218651273,3.48316199847809,"M2 Macrophages"
5.14969140579679,-4.42672007015594,"Platelets"
-0.479068812823512,2.20717604228608,"M2 Macrophages"
5.36054402878263,-4.61259715488799,"Platelets"
6.41562634994962,-4.43841402462371,"Platelets"
0.442596617245458,1.67662246295563,"M2 Macrophages"
6.10583144714811,-4.65886943272003,"Platelets"
0.0778142838714344,-0.137391137393793,"M2 Macrophages"
-3.54260128448031,-3.11292664936431,"M1 Macrophages"
6.50931054642179,-3.80347363880523,"Platelets"
1.87761003067472,2.24567444392792,"Neutrophils"
0.345951023602269,3.64977152415864,"M2 Macrophages"
0.877284350895665,3.48138625690095,"M2 Macrophages"
1.59556109001615,2.35653407641999,"M2 Macrophages"
6.20469790985563,-3.50976555279144,"Platelets"
-1.4460323833885,0.530787003723303,"Neutrophils"
6.92609960129239,-3.1712421648825,"Platelets"
0.872309508824132,1.78711493083588,"M2 Macrophages"
-3.34582799384616,-3.42311232021697,"M1 Macrophages"
-4.60009497115634,-2.09859650066741,"M1 Macrophages"
-5.58240621993563,-5.15200774601348,"M1 Macrophages"
0.799266639256261,1.65477950641266,"M2 Macrophages"
6.82419377853849,-2.5237755053366,"Platelets"
5.41663199951627,-3.65303962162383,"Platelets"
1.3883135943649,0.998317790714423,"M2 Macrophages"
-1.20767798731349,-0.213059770377954,"M2 Macrophages"
5.68109208633878,-3.89114301136382,"Platelets"
1.81320268204191,4.25889189311616,"M2 Macrophages"
-1.34341968307517,4.20361883708588,"M2 Macrophages"
1.04220968773343,0.711383772579352,"M2 Macrophages"
-4.58040111968539,-1.94443516662963,"M1 Macrophages"
6.43555814316251,-2.97086231640228,"Platelets"
6.65608769943693,-2.44607632091888,"Platelets"
5.81563073685148,-4.42804830006011,"Platelets"
-0.769629237151362,-0.173815565618356,"Neutrophils"
4.98866063644864,-4.3295890562857,"Platelets"
1.66861301949003,2.3481248147165,"Neutrophils"
-4.71153229186556,1.80041225024811,"Classical Monocytes"
5.08288699676969,-1.92248825958618,"Platelets"
5.82508594086149,-4.69261376789459,"Platelets"
5.51398688843229,-4.2686337702597,"Platelets"
4.97472936203458,-4.16360847881683,"Platelets"
-3.29933041045687,-3.23583118847259,"M1 Macrophages"
0.015334549450658,2.74522550174348,"M2 Macrophages"
1.76155287315824,3.47754390308015,"M2 Macrophages"
-1.4076643259289,4.3454278237497,"M2 Macrophages"
6.65108377029874,-2.22870521477111,"Platelets"
-4.2989250988724,-3.40737764767059,"M1 Macrophages"
1.50191027214506,1.30284769603364,"M2 Macrophages"
-3.48917478034518,-3.69718353680023,"M1 Macrophages"
-3.08835404822848,1.78882629939667,"M2 Macrophages"
2.55380136063077,3.08419425555817,"M1 Macrophages"
-3.35155826518557,-3.09384434154876,"M1 Macrophages"
-0.0637260050537365,4.23209173747651,"M2 Macrophages"
6.54255658676603,-3.15422336986907,"Platelets"
-4.64749926040194,-1.62464969089874,"M1 Macrophages"
5.33203679611661,-4.44461553028472,"Platelets"
5.63344079544523,-4.83063666752227,"Platelets"
-2.98968606898806,-3.42957894733795,"M1 Macrophages"
5.16298371841886,-4.55786292484649,"Platelets"
7.03559381058195,-3.09891073635467,"Platelets"
2.22870236923673,3.1528442628061,"M2 Macrophages"
0.451127114796422,2.89551336833588,"M2 Macrophages"
2.20873648216703,3.95420868465058,"M2 Macrophages"
-3.66407245109103,-2.03430335453399,"M1 Macrophages"
-2.87559264609835,-3.97016374996551,"M1 Macrophages"
4.96229011108854,-4.21996085575469,"Platelets"
-5.47321837852023,-5.12468736103424,"M1 Macrophages"
0.162671270870946,3.40201051303498,"Neutrophils"
-5.26819628188632,-4.89267222813018,"M1 Macrophages"
-1.47390001537523,1.04091806480042,"M2 Macrophages"
0.564342322850011,2.9029925591623,"M2 Macrophages"
-3.03036099383853,-3.64776103428253,"M1 Macrophages"
-4.34243744323275,-1.98072378567108,"M1 Macrophages"
6.2017319827316,-2.27554910114654,"Platelets"
2.31087619354703,3.39260585376374,"M2 Macrophages"
-2.27195071885607,-2.05984966686614,"M1 Macrophages"
0.871958079838536,3.2425180203592,"M2 Macrophages"
-4.77154391715548,-2.13617651394256,"M1 Macrophages"
-3.76263326118014,-1.77194349697479,"M1 Macrophages"
4.91681558182218,-3.3184601538504,"Platelets"
5.8036893038986,-4.00966970852264,"Platelets"
-1.03459453294299,4.36217672893159,"M2 Macrophages"
-0.121938285327174,1.95251185962311,"Neutrophils"
0.883318963551305,5.19854719707123,"M2 Macrophages"
-3.9280070633652,-3.91593639782318,"M1 Macrophages"
-1.87733831713221,-1.85861377647766,"M1 Macrophages"
2.52609855225065,3.09310729571931,"M2 Macrophages"
-4.32053440520785,-3.56413905552276,"M1 Macrophages"
-0.9975112647774,3.34221704074494,"M2 Macrophages"
5.42130881836393,-2.51272671154388,"Platelets"
-0.274125513529994,1.06989891597382,"M2 Macrophages"
6.23910075714567,-3.18582837513336,"Platelets"
0.961124482655309,0.43884642192475,"M2 Macrophages"
0.884841743016027,1.88599546023957,"M2 Macrophages"
1.37047010948636,2.64431626865021,"M2 Macrophages"
5.8258307605026,-3.41735165050872,"Platelets"
-4.05038231322787,2.34983689853303,"Classical Monocytes"
7.20583135178068,-4.33839480808624,"Platelets"
-3.25878900001071,-3.81677262714752,"M1 Macrophages"
-1.06103449771426,0.198484373775641,"M2 Macrophages"
5.57505971481778,-3.77218668392547,"Platelets"
0.604208055043004,5.28415138789765,"M2 Macrophages"
1.50317222168424,3.8090041405832,"M2 Macrophages"
2.09682971527555,3.0550966984903,"M2 Macrophages"
1.00116354515531,1.62744314738862,"M2 Macrophages"
-4.54620736548922,-2.35521428516754,"M1 Macrophages"
2.2989228396652,3.48288638660065,"M2 Macrophages"
-2.0468921036484,-2.04330747059234,"M1 Macrophages"
5.66945582916715,-3.99035899570831,"Platelets"
0.554405990147374,3.63346178599946,"M2 Macrophages"
-3.26075321147463,-3.39435284069427,"M1 Macrophages"
4.92552644302823,-3.52915899685272,"Platelets"
-0.91389959762118,3.30102069446198,"Neutrophils"
1.97658020546415,2.74374992915742,"M2 Macrophages"
4.74722749283292,-2.375456737789,"Platelets"
0.470050397419713,3.25043900081269,"M2 Macrophages"
1.03168708374479,1.66668922969453,"M2 Macrophages"
0.337061825299047,4.17400677272431,"Neutrophils"
6.31311208298185,-4.54761903217681,"Platelets"
-1.33371531674884,0.458275926796118,"M2 Macrophages"
-1.4569774315717,4.37962038585297,"M2 Macrophages"
0.628107610249303,-0.0668099694574678,"M2 Macrophages"
-0.43085413882754,1.36164159843079,"M2 Macrophages"
-0.457745012736537,2.15817220279328,"M2 Macrophages"
-3.55687039802096,-4.44001405170806,"M1 Macrophages"
0.833374801182531,2.08841211864106,"M2 Macrophages"
-4.96222847411654,-2.3494351380194,"M1 Macrophages"
5.01948625137784,-4.32291333607086,"Platelets"
-1.42112431386731,4.03386004039399,"M2 Macrophages"
7.30175954391935,-4.52105681827911,"Platelets"
-0.174432572818019,0.347529602733771,"M2 Macrophages"
0.856603446507238,3.84622747966401,"M2 Macrophages"
6.55706674149015,-1.69236867359527,"Platelets"
5.94038373520353,-3.82581369808563,"Platelets"
5.59588510086515,-3.936088012966,"Platelets"
7.12573606064298,-3.20634858539947,"Platelets"
-4.14658921668551,-2.48124735287078,"M1 Macrophages"
1.83868485977628,3.65186531612031,"M2 Macrophages"
0.707486691975377,3.73022396632783,"M2 Macrophages"
-2.08410441586993,3.89378197261445,"M2 Macrophages"
-0.654622730708339,1.89338858195893,"M2 Macrophages"
-1.1319178611996,0.266768885341803,"M2 Macrophages"
1.29198748161771,2.2057371861612,"M2 Macrophages"
-4.49165862510226,1.62502319881074,"M1 Macrophages"
1.07498961975553,2.23097093173615,"M2 Macrophages"
0.296460571789525,3.20336349078766,"M2 Macrophages"
0.835295978092931,3.28200228282563,"M2 Macrophages"
6.89376241257169,-4.11852281025299,"Platelets"
1.48753148605802,3.34468348094575,"M2 Macrophages"
-3.95852130363009,-0.0175640456999147,"M2 Macrophages"
6.9025638728378,-3.01106183460601,"Platelets"
6.62915307571866,-4.29405038288482,"Platelets"
-0.0258751482727306,3.90171034404389,"M2 Macrophages"
-4.51488536307833,-3.05657880237945,"M1 Macrophages"
6.24827176620939,-2.88446657589324,"Platelets"
7.09374124100187,-2.70477287701019,"Platelets"
1.18857842972257,4.14034731456391,"M2 Macrophages"
-2.96936255404971,-1.54252736500152,"M1 Macrophages"
-2.92163556525729,-3.48496191433318,"M1 Macrophages"
5.20594960739591,-4.07581107548126,"Platelets"
-1.01431667516253,1.98344118663422,"M2 Macrophages"
6.91886407425382,-4.56702678135284,"Platelets"
-2.72191625545047,-2.40080373218902,"M1 Macrophages"
-0.46436518142245,0.947716069904486,"M2 Macrophages"
-1.362060603595,4.14719469615571,"M2 Macrophages"
-1.12212130138896,1.77680451938264,"Neutrophils"
1.06768161346891,3.61836798259369,"M2 Macrophages"
5.90287000229337,-4.58410661152252,"Platelets"
-1.72943106005213,2.31245167323701,"M2 Macrophages"
5.9581025271652,-3.64191524914153,"Platelets"
6.89185983231046,-3.04735391071685,"Platelets"
-3.7040399880173,-3.75586597851165,"M1 Macrophages"
0.624908986592076,1.07942338058106,"M2 Macrophages"
-1.87998211095355,3.81153948375336,"M2 Macrophages"
-0.0498771042587536,3.59117205211274,"M2 Macrophages"
-3.03649741122744,-1.74514536789306,"M1 Macrophages"
0.765547099613927,3.74636728831879,"M2 Macrophages"
-1.03965452024958,2.33477027484528,"M2 Macrophages"
0.354831996464513,1.80200965472809,"M2 Macrophages"
-0.605898794627406,1.23285670348755,"M2 Macrophages"
1.24853164246061,3.73242313930146,"M2 Macrophages"
0.311841788792394,2.23492438861481,"M2 Macrophages"
-2.74616986224673,-3.15785305431732,"M1 Macrophages"
1.61756331016996,4.15701754161469,"M2 Macrophages"
0.0888838200805409,2.7707572705423,"M2 Macrophages"
6.64050561478116,-1.46292476585754,"Platelets"
2.37914258530118,2.74177296229951,"M2 Macrophages"
1.92667538216092,2.73050959178559,"M2 Macrophages"
2.18719679405668,3.50981290408723,"M2 Macrophages"
-0.399301824069239,1.6520844227945,"M2 Macrophages"
1.7415052085159,3.27885038920991,"M2 Macrophages"
0.933529201054357,1.60063130923859,"M2 Macrophages"
-5.58265798995516,-5.13312117985137,"M1 Macrophages"
-1.73883069763205,3.69736988612763,"M2 Macrophages"
2.3934691577194,3.37754638263337,"M2 Macrophages"
5.17733604004362,-4.61401812961944,"Platelets"
-1.42964268187306,3.01317508288972,"M2 Macrophages"
-3.00464623878024,-2.30365579059966,"M1 Macrophages"
1.35930687477567,4.24253447124116,"M2 Macrophages"
-5.34902447173617,-5.10219495228179,"M1 Macrophages"
-1.0651716263058,-3.01510350635894,"M1 Macrophages"
6.98161584427335,-3.12876026562103,"Platelets"
2.45093518784025,3.28953154155366,"M2 Macrophages"
-0.384395536875941,5.21460516521088,"M2 Macrophages"
6.56331712295987,-2.98192899158843,"Platelets"
-0.662786004042842,4.47102720805756,"M2 Macrophages"
-2.35918861339114,-3.08132903507598,"M1 Macrophages"
1.12250000526883,3.37663705417267,"M2 Macrophages"
-2.20880305478594,-0.143427180560907,"Neutrophils"
0.337753835224889,3.22490365573517,"M2 Macrophages"
6.95657998611905,-2.56775014332183,"Platelets"
-0.705045518374659,1.32065577575318,"Neutrophils"
-1.59135175207875,3.14853007861725,"M2 Macrophages"
-3.23107236335299,-4.30003373554595,"M1 Macrophages"
2.20905882408597,2.83576638766877,"M2 Macrophages"
1.70263201286771,1.62977416583649,"M2 Macrophages"
-0.183477935290553,3.32532579967133,"M2 Macrophages"
-1.85628038356326,-1.50844268730529,"M1 Macrophages"
-0.100050386882045,1.82651956149689,"M2 Macrophages"
5.35792190124967,-4.76442544391998,"Platelets"
6.98038274338224,-4.41376941135772,"Platelets"
-3.17898791739962,-2.20273225239166,"M1 Macrophages"
-0.34619587371371,4.28249104091279,"M2 Macrophages"
2.45561296036222,3.16409809657685,"M1 Macrophages"
0.866692605519078,2.82613546916596,"M2 Macrophages"
0.306390228771947,4.02459461757294,"M2 Macrophages"
-2.80723792026065,-3.67931787899383,"M1 Macrophages"
7.03229886581876,-3.20218675068267,"Platelets"
5.19575530579069,-3.7485012286032,"Platelets"
-5.59265774199984,-5.25416295460113,"M1 Macrophages"
2.01793796112516,2.96455104419343,"M2 Macrophages"
5.81316978027799,-4.35532705715545,"Platelets"
5.22853309204557,-4.43650858333953,"Platelets"
-1.08114507505915,2.5392070538675,"Neutrophils"
-3.77876156280062,-3.00435559681304,"M1 Macrophages"
1.00998026421048,3.43968255588166,"M2 Macrophages"
1.72844130089261,3.24995644160859,"M2 Macrophages"
6.37319308807828,-3.96364920071014,"Platelets"
7.03217774918058,-2.30632750919708,"Platelets"
6.19857865860441,-3.73628179958709,"Platelets"
5.71528607895353,-4.12584202221282,"Platelets"
1.10785943558194,3.37022097179047,"M2 Macrophages"
-5.67094200561068,-5.60998408726104,"M1 Macrophages"
-3.98096412131808,0.291833353725592,"M2 Macrophages"
-3.74416035125277,-3.35565130642303,"M1 Macrophages"
-1.92481687376521,2.44434268542878,"M2 Macrophages"
5.11412459900358,-4.33524887493499,"Platelets"
-0.302641567683436,1.56230361529938,"M2 Macrophages"
5.01442557861783,-4.12356488636383,"Platelets"
7.42406159927823,-3.65814607075103,"Platelets"
6.6365726619003,-3.63963310650237,"Platelets"
6.44699317505338,-4.12474815777191,"Platelets"
-0.288757857775904,2.42842013904206,"M2 Macrophages"
5.04779035141446,-3.81096618107208,"Platelets"
-3.52352517554782,-0.086369293245157,"M1 Macrophages"
-1.18620985457919,1.52945585319153,"M2 Macrophages"
-1.97320195744059,0.166165424076239,"M2 Macrophages"
6.51911050369718,-3.07054488590606,"Platelets"
0.86764222671964,4.03808958598725,"M2 Macrophages"
-0.518030044532038,0.736377907482306,"M2 Macrophages"
1.02454859306791,0.033691776481787,"M2 Macrophages"
2.11849481155851,3.53703076907746,"M2 Macrophages"
-1.09757220456622,2.68607838222138,"M2 Macrophages"
7.4972322612045,-3.61061494282134,"Platelets"
-2.93747359225772,-3.68758075168975,"M1 Macrophages"
6.04761249115445,-3.13046805790313,"Platelets"
-1.1671228379967,2.50430090495698,"M2 Macrophages"
-3.36174350688479,-3.03162066868194,"M1 Macrophages"
-0.852300104594447,1.37916357585541,"M2 Macrophages"
0.0860896735427601,2.39990718433015,"M2 Macrophages"
1.70295864632108,3.74106724330536,"M2 Macrophages"
-2.35549831101916,1.9059758908426,"M2 Macrophages"
0.276162925267003,1.69314105579011,"M2 Macrophages"
1.25025064041593,2.34079225131623,"M2 Macrophages"
1.90615994026639,3.50260241099946,"M2 Macrophages"
-2.89021485755465,-3.92285554340728,"M1 Macrophages"
-3.11832207152865,-4.30405871799835,"M1 Macrophages"
-5.39790695617221,-5.04117886951812,"M1 Macrophages"
-1.65956416437648,-1.53286163738616,"M1 Macrophages"
-2.86742382953189,-3.45413367679962,"M1 Macrophages"
6.66743356277921,-3.75769107273467,"Platelets"
1.52734428932645,4.02874167033784,"M2 Macrophages"
6.45574790527799,-3.32820241382964,"Platelets"
-0.650043663478114,1.72916204997651,"M2 Macrophages"
0.745584073567174,4.23933489390961,"M2 Macrophages"
-0.971445915198542,2.65184886523835,"M2 Macrophages"
-3.421954926944,-3.83555858066924,"M1 Macrophages"
0.994895520710729,0.228254450050513,"M2 Macrophages"
2.03870231201627,3.21387107440583,"M2 Macrophages"
0.0857368140456898,2.4649973637735,"M2 Macrophages"
0.605735602879308,2.04487283298127,"M2 Macrophages"
0.7502954631088,0.64336974689118,"M2 Macrophages"
6.05357343246915,-4.3812190764273,"Platelets"
6.41136008789518,-4.49583880833038,"Platelets"
-3.20392542789004,-2.38817624977477,"M1 Macrophages"
-3.21304779956362,-3.96073453358062,"M1 Macrophages"
-1.37348795393727,2.28862698146454,"Neutrophils"
-4.2750779957535,-1.77531807354339,"M1 Macrophages"
4.84923869659879,-2.12276213100799,"Platelets"
-5.52965801665805,-5.13649384907134,"M1 Macrophages"
-2.12375408122561,-3.83434741428741,"M2 Macrophages"
-4.31867736289523,-1.46920959881194,"M1 Macrophages"
6.46458274414518,-1.50921254089721,"Platelets"
1.05637342026212,2.84193832942597,"M2 Macrophages"
-4.52760332534335,-2.2387687437857,"M1 Macrophages"
1.17835098793485,0.610895109859625,"M2 Macrophages"
-4.25564688155673,-2.8691124193991,"M1 Macrophages"
6.20070773651578,-3.7121938937033,"Platelets"
6.46501666595914,-3.86335794857391,"Platelets"
5.83099061539152,-2.63685529163726,"Platelets"
5.22274333527067,-4.01906292370208,"Platelets"
